"","Player","Country","PC01","PC02","PC03","PC04","PC05","PC06","PC07","PC08","PC09","PC10","PC11","PC12","PC13","PC14"
"1","A Balbirnie","Overseas",-8.21622873162226,-1.08190628548853,-1.9139313509408,1.69039821998398,-0.438696277172173,-0.191556067276975,-0.454510537574104,-0.316732586433352,0.0537598171564395,-0.254332958625795,0.594746437829365,0.0542875382361457,0.0393856451706243,0.0229525646271293
"2","A Ndlovu","Overseas",2.44913648785578,0.560873809944131,0.231553775301547,0.13581731637098,-0.0837358769497557,0.205320742284898,-0.0757796842509232,-0.110386294085763,0.117495909223155,0.0683904111426651,0.091173409315773,-0.189059751526856,-0.00881966751969377,0.00265909878484861
"3","A Nortje","Overseas",2.24790419546894,-2.00009860108038,-1.06507347211133,-0.659244996216947,0.0675645558619912,0.567602326736724,-0.394624256033473,0.0329898006184388,0.212346444434764,-0.137514138153129,-0.0485782298300622,-0.0104830807891461,0.000707894582845581,-0.00567223456445189
"4","A Sharafu","Overseas",2.8793070981336,0.392080984474398,-0.318735748368265,0.0343209236367532,-0.280427077427836,0.323485857662892,-0.120532272526698,0.0943069348025526,0.053017982270063,0.0304137996480057,0.0231032066768773,0.0692451330191646,0.00604983092536972,-0.00288253888684701
"5","A Zampa","Overseas",2.84902653582842,0.67139716282966,-0.470778490826984,0.189813733562041,-0.245554431668596,0.170938399897127,-0.0673760527533368,-0.0245201685893283,-0.0644632575105983,0.0127823197448738,-0.0847434692901391,-0.11015501992516,-0.00347386958124353,-0.00072030069202379
"6","AC Agar","Overseas",1.56003620743025,-0.230644517589223,0.173786127844065,0.0621700352174208,0.0934632575123794,0.125166101721389,-0.294479674204706,0.11477352536388,-0.0495420850294327,-0.255283939339588,0.0345865787354867,-0.0130151133110124,0.00240281265221915,0.00132755392222766
"7","AC Evans","Overseas",2.65111551296656,-0.230920927707208,-0.122637288600491,-0.176093724401487,-0.154720952040692,0.424579034511956,-0.163991703798112,0.0685051496356059,0.0996857397236195,0.030589829742059,0.139760107976382,0.0660929026089284,0.00403618184709891,-0.00753537267930688
"8","AD Hales","Overseas",-5.12883091383586,0.302548284055532,0.518345403463626,-0.665673378867467,-0.596324897283816,-0.412804275709734,-1.23944890901015,0.218709477807348,-0.48511437014691,0.173803718518823,0.0181906385168768,-0.0451889918791914,-0.0118065602800976,-0.00657773223697915
"9","AF Milne","Overseas",2.79462767116421,0.187575878523709,-0.201391366337324,0.0247162167138258,-0.342621902272489,0.251273582992203,-0.117944175294106,-0.00685754494779095,0.0899844193649942,-0.00692264621135796,0.062962565979259,0.0589401500614284,0.0118641451590847,-0.00572398953074855
"10","AJ Finch","Overseas",-6.67596883534877,1.46060365294728,-0.492589733476643,-0.419187396548281,0.431992897041649,0.982477882837214,-0.636222341086267,0.198873910717504,-0.531591445594933,-0.612969245723227,0.589656948096308,-0.150379907275953,0.0441351826653658,-0.0170683286502996
"11","AJ Hosein","Overseas",0.220207048441434,-0.957413864497318,0.540242559215363,0.261312365441911,0.122588916196,-0.101196360641174,0.25528881384143,-0.0803879734342873,0.165822891801368,-0.0706249815709211,0.106151593395239,-0.154911747170494,0.0123063909104745,0.00342059698051585
"12","AK Markram","Overseas",-2.45533130278046,-0.803483891302381,1.07185044421566,-0.0965084125399886,0.0155847587471048,0.466641844208126,-0.27949709006373,-0.231974148809552,-0.0629793169633261,0.204521622112735,0.0771660421910854,0.179789092883123,-0.033921606912226,0.0113289719313536
"13","AL Phehlukwayo","Overseas",2.25519127643547,0.165739555228459,0.961502349340055,0.0358296575606467,0.0805840614308172,0.0719075919439379,-0.031056527721134,-0.212827769556794,-0.0529323068503352,0.113852747427175,0.0750782846756678,0.138802719885449,0.0017681637492313,0.00184429763755368
"14","AM Fernando","Overseas",2.46864781694112,-1.41448465268687,-0.0863673271441006,-0.603042588038626,-0.110788564891471,0.717162633935189,-0.438066010136214,0.0484272337047178,0.238125216727032,-0.0490553738312217,0.0818603617973243,-0.00996711387664948,-0.00619483303390108,0.00543089538943628
"15","AR McBrine","Overseas",1.16351950349308,-0.854507705826788,0.100148803555743,0.0915244068532139,0.00237553958476246,-0.128771962222072,-0.0334220348874896,0.237326290896207,0.0348103324076395,-0.0222446585099704,-0.254130136958081,0.14404517583573,0.00926419826662391,0.00692396409826762
"16","AR Patel","Local",0.612531492383612,-0.754286282206878,-0.830925964715374,0.278457722621498,0.393039607594435,-0.10387402297144,-0.0517728451868709,-0.081273031303298,-0.450367993888374,0.0694291775012184,-0.121123943167407,-0.0717737695614152,-0.0160353142872289,-0.0187470640425862
"17","AS Joseph","Overseas",2.09067800069945,0.231320416105349,0.0752833391716664,0.198015649811882,0.0804751961960884,0.0448189168473969,0.0994116733209982,-0.39228197020534,-0.0690406000845898,-0.00498324327358773,-0.0219932918325904,-0.136033162107129,-0.000266404200245957,0.00519814080303718
"18","AT Nidamanuru","Overseas",1.98976854584521,0.714586745189361,0.216133033436345,0.345520783666016,0.0225304227056401,-0.0838765466748982,0.108593069449713,-0.0201607385999278,0.0560233768533099,-0.122784780011081,0.099745145856775,0.0644504375902558,-0.0499267375868942,0.0192903601551176
"19","AU Rashid","Overseas",1.92022715616977,0.123889016309912,-0.524461760168547,0.228240356550358,0.23865113576189,-0.31189442254733,0.097399904764006,0.210694829254871,-0.0564550005992352,0.0901597257512586,-0.151048009446483,-0.0316505920167831,-0.00999524576179679,-0.00985735341090037
"20","Aamer Jamal","Overseas",2.62612634814218,0.0400035398322038,0.0713869699181971,-0.0633580631231396,-0.153330458690094,0.322859880025355,-0.156463688086617,0.0193809721651216,0.0193515018335985,0.0246489014060853,0.0268720161663701,0.106846977779972,0.00630147104314271,-0.00236068397016457
"21","Aaron Jones","Overseas",0.88246316345211,0.608374568191369,0.254927823924715,-0.325944404810381,0.112128672911975,-0.345355581860548,0.0244160592784777,0.174971755767342,0.0493667006018995,-0.123141432108608,-0.105278161726076,0.113312223628775,0.0180837513461579,0.00722221947412653
"22","Aayan Afzal Khan","Overseas",1.57512348786716,0.346515705688466,0.334412128780179,-0.621359090861615,0.0841180098699544,0.0174671295607242,0.228790604742294,0.0479813769050519,0.0380881952537509,0.119930778296909,0.210592040147404,0.0798196967173757,0.00242052747800064,0.0015445145195418
"23","Afif Hossain","Overseas",-6.44759260806633,1.36146012405977,-0.33537596356648,-1.18552792931492,0.503562151515196,0.447565286616859,1.16617261774046,0.269017265580843,0.283311585140196,0.120015054995054,0.0643133983045139,-0.0962937766010256,0.111274406768079,0.00455489841049179
"24","Afsar Zazai","Overseas",2.05273303762541,0.5965206782164,1.14130853819708,0.242272068753821,-0.00112637216779609,0.058181118197811,-0.00879482989364844,-0.220125517995052,-0.217460601879202,-0.173104976874886,0.115750924161696,0.114648466878202,0.0278335480017319,-0.0112815236521139
"25","Ahmed Raza","Overseas",2.75296318309871,0.200241241929082,-0.248044464516403,0.0114159582564778,-0.210369615730656,0.243401837261203,-0.159340797887196,-0.00115116475610744,0.0119786252264435,0.042899502240991,-0.0255238317793981,-0.00794220910253279,-0.00201769334312478,-0.0016669174589841
"26","Anamul Haque","Overseas",1.01000865777343,0.729597653859896,-0.219876087597637,-0.218171741359646,0.052510049323858,-0.405411889949385,0.23110965531896,-0.122825747791836,0.0987181076617911,-0.0975202016341721,0.107119731123595,0.0847053756233907,0.0230347364055202,0.0018271791254706
"27","Arshdeep Singh","Local",2.75443221097023,-0.19571180800504,-0.671147084998932,-0.141450599170588,-0.184817380037637,0.493870573649169,-0.0829579198775653,0.116681393547485,0.035598646148572,0.038117769015608,-0.0992550511521945,-0.304181064270419,-0.0135757288910355,-0.00278043848859421
"28","Aryan Lakra","Overseas",1.74349457418934,-0.0997128857280033,-0.378349752353296,0.17612888015855,0.0666642264375463,-0.0228397324562167,0.135534324921429,0.0966636159668937,0.0789827810456383,-0.0528723537427498,0.0875925591760109,0.132157110535136,0.00924629160750493,0.00240290034643303
"29","Asif Ali","Overseas",-0.261185713540349,-2.23927837314892,-1.56884508179,-0.77416902529184,0.39183516603049,-0.248801849648027,0.185442750213125,-0.0369111286792132,-0.283886592074076,-0.0768811883908055,-0.186458851468405,0.170743143800232,0.0138910226284175,-0.0157121899798296
"30","Avesh Khan","Local",2.45237365403363,-0.903182105486741,-0.180641814788506,-0.302607611146437,-0.127791695668686,0.438200971744527,-0.159938654712636,-0.101286023884333,0.04404562893078,-0.06274914479828,-0.0635213570144439,-0.022999971453571,0.00779758592037375,-0.00194416419254855
"31","Azmatullah Omarzai","Overseas",0.325827105568668,-0.483210467484112,-0.743601774439595,-1.28492387848161,0.11912267823266,-0.303333192127788,0.136722379762854,-0.487788949545174,-0.0228662230727664,-0.0967367806920884,-0.25623374600771,0.017440884211911,0.0334411104885398,-0.000368236942007292
"32","B Evans","Overseas",1.63784100184252,0.14692367374529,-0.240514528038863,-1.39580072673887,-0.381918608301365,-0.13219259812993,0.147795570396107,0.0232723111997636,-0.153188758260897,-0.160857656685471,-0.0700134767118871,0.0469752375029084,0.0288403523009443,-0.0065380554313897
"33","B Fernando","Overseas",3.06809449469865,0.697809860430995,-0.360445214991361,0.117616724172579,-0.380189965703314,0.291954018021135,-0.116927875370711,0.0700040808378803,0.0888303870363822,0.0748139776717136,-0.0587321075949915,-0.0559894244442231,0.00272435471996602,-0.00233706510702776
"34","B Kumar","Local",2.47623272711344,0.605677309815049,-0.743421185030454,0.31251061922459,0.0266980522088512,-0.0625197348170113,0.16382939485348,-0.0593188792814685,-0.284359233896953,0.0419073276974822,-0.203457924463638,-0.199886164233176,-0.0166084087187341,0.000914168292469544
"35","B Mavuta","Overseas",2.96818783593466,0.674642472219256,-0.470533886016257,0.159694011465014,-0.303021331268094,0.18789276534169,-0.0672376740231559,0.0423369057885803,0.0156818064727305,0.0712280444382025,-0.0554440263986757,-0.0264083399339541,-0.000425175792113449,-0.00173147833806406
"36","B Muzarabani","Overseas",2.92195617572455,1.24562646734415,-0.517759303085442,0.416169515039641,-0.242369023642535,-0.0256654615717991,0.0838459798208305,-0.0885397045847144,-0.125856620313769,0.0758506842982598,-0.0859369767774173,-0.234426078864199,-0.0142959998402185,0.00201220996048569
"37","BA King","Overseas",-5.446734392618,0.997656278618218,-0.0390125230117512,1.16626450530004,0.432737706774273,-0.210108020295295,-1.27102017739322,-0.816515852432223,0.526206184575766,0.0507366780688342,-0.277312024976741,-0.0594037823929492,0.043693638672189,0.0155444639460545
"38","BA Stokes","Overseas",-0.427693393194223,0.770685337696431,0.914044517917399,-0.214318839006687,0.519790434425334,0.157655572460116,0.0294321511618231,0.429582988400835,-0.345158486472512,-0.464977995175873,-0.0439078470124269,-0.0456550189544192,-0.0081135849221054,0.00299614226723955
"39","BFW de Leede","Overseas",-5.0312593637086,1.38285097553013,1.0602886555493,-0.725086243049855,0.546102952055015,-0.0935075037983153,0.0458516148017165,0.0579190507525977,0.284359946873677,-0.570599059556293,-0.191361465654192,-0.411377982278573,0.0311847114345992,0.0136871639668827
"40","BJ Dwarshuis","Overseas",3.24738335760453,1.5967483736518,-0.380915655413502,0.431921479030943,-0.474453716597585,0.0977854011600943,-0.0121097155919047,0.0699923445238252,-0.0184848134970554,0.130088999230018,-0.0449411197500794,-0.0983074619764394,-0.00465126091880995,-0.000294061112821565
"41","BJ McCarthy","Overseas",0.35504948191472,-1.33931903177705,-0.446883854150426,0.197275278261713,0.295600699685706,-0.215192099114648,0.322075459952073,-0.172178396644692,0.054176058849875,0.0837269695922489,-0.126749694022063,-0.211432298758387,-0.000162372790437608,-0.00374302620470933
"42","BKG Mendis","Overseas",-6.68287010815337,0.799547579268084,-0.34314206528838,0.730431480285032,-0.325679319904579,0.506078008833523,0.310349197161903,0.430689843332303,-0.333938065382762,-0.50502051672607,-0.145189204916121,0.181978381234308,0.00396780301055971,0.024065724835127
"43","BM Duckett","Overseas",-1.41135672005441,-0.252862146372723,2.30351875325023,0.357213107403666,1.01846998176087,0.334379328536006,-0.395533248716372,0.152373865604193,-0.25208338828012,0.772298534261097,0.124199195760398,0.0255286506405163,-0.0619454215128192,0.00608545476264001
"44","BR McDermott","Overseas",0.616571318383662,0.352750768920015,0.921683633413793,0.459933250360258,0.191650525817129,-0.235096289055994,-0.082390078369821,0.444400908622447,-0.0452407909271972,-0.348721248767474,0.00420548885443831,-0.0651528274943003,0.00840580983258629,0.00572181412222073
"45","Babar Azam","Overseas",-10.2599678545102,2.47021649212721,-0.782644160410111,-0.390678837359721,1.37430768012377,0.165819810518329,-1.27159805716997,0.516875332374901,0.355162331790301,0.657594313386569,0.0194465358499381,-0.285279130880137,0.00167326456432311,-0.015900723689024
"46","Basil Hameed","Overseas",-1.01034901270066,0.0683970864146152,-0.986862456794809,0.833762102984533,0.87860913054504,-0.22236872757286,0.649798439757519,0.499131124831513,-0.255869779018544,-0.147749212859367,-0.161301442238927,0.318806924935782,0.0459926481531007,-0.00192931127954561
"47","C Campher","Overseas",-2.95849127639627,-0.0565303540653118,-0.314903936454773,-1.41488512748425,0.512445886264267,-0.55620041496254,0.540317009338304,0.47859011048435,0.210910541494021,0.3580323420349,-0.214007423172751,0.0866124648791858,0.0298591551138993,-0.0046878689981591
"48","C Floyd","Overseas",3.10327126716465,0.70708122391973,-0.432312911183419,0.117048813336117,-0.402004749863511,0.301676633145028,-0.128305171455486,0.0859507713155663,0.0926676101629856,0.0770756881240791,-0.0502323639073523,-0.0645911005728326,0.00125412449804996,-0.00244938719765385
"49","C Green","Overseas",-0.463000915392416,-1.2389370015852,0.526720176132288,-0.371954367585154,-0.301681140420711,-0.795086369915831,-0.295100083639192,0.150243256186582,-0.037706090117856,0.196061569351672,0.048608513555572,0.126575857161714,-0.272569247503917,-0.0677117859530841
"50","C Karunaratne","Overseas",-1.42864989063467,-0.209779309509888,-1.24595640818888,-0.749308003697409,0.591368332075088,-0.486403853159828,0.684270952350822,-0.404761535805937,-0.348993738967242,-0.131723015977918,-0.0233703757798398,-0.486732103298503,-0.0102765818786149,0.0120327606124065
"51","C Madande","Overseas",3.05510628703239,1.41424358340228,-0.340502237723989,0.402197948899808,-0.367395334659829,0.0352549333344512,-0.0201453084380875,-0.0104861249538252,0.0434050663534453,0.0500036865236621,0.0423799197983804,0.00022353228959146,0.00703151319100458,-0.0044898539109027
"52","CA Young","Overseas",2.67581426759682,-0.205738651862469,-0.830667928394885,-0.0889428464365113,-0.140734894810753,0.270512316650206,-0.131129441106038,0.101703832351183,0.0574509791279003,-0.0158126631411917,0.0537843483139663,0.109050695970012,0.00126993259344486,-0.00329086503465008
"53","CAH Stevenson","Overseas",2.59720712357873,0.808412248691524,-0.415027229564028,0.282354199030704,-0.0887859311707259,0.014594485885266,0.111426916102598,0.0863102244049688,-0.0125382045129697,0.0511449002734557,-0.00580654902163502,0.107909381712345,0.00199547957928385,0.00425267741653267
"54","CAK Rajitha","Overseas",2.79422368553277,1.27117867656533,0.102990911612613,0.34738627328688,-0.23352268768975,0.0884093290995233,0.0109246488420295,-0.128007614411511,0.114849290415681,-0.0474047693743442,0.0987344847628175,-0.126996554278816,0.0184519519174255,-0.0124490851343127
"55","CB Sole","Overseas",2.92682787311461,-0.168465290006098,-0.489944980384803,-0.19888246685165,-0.318457130911264,0.541689966349277,-0.230614207812631,0.132976703416595,0.185725520785293,0.00765800506754938,0.018558308887774,-0.0547975710789526,0.00320569255759651,-0.00419641121029308
"56","CBRLS Kumara","Overseas",2.93432019767542,0.671051356040866,-0.282406290379277,0.145721465649691,-0.311093646062931,0.178192365644685,-0.131694581642505,0.0216943740527437,0.0514394356880595,0.0849965220011794,0.0431579935409948,0.039932849370815,-0.00133152473022427,-0.0010839009283576
"57","CJ Jordan","Overseas",-0.00333277406780735,-3.01240857718583,-0.54494566761682,-0.433067531094456,0.258600063473798,0.596040927226832,0.024414722547278,-0.0317906098663728,0.160766634032758,-0.0408273378140517,0.134834108281167,0.011180589558203,0.00917787075562043,0.013655820882863
"58","CN Ackermann","Overseas",-0.885921854054991,0.607535605044873,0.606775052496693,-0.805712078727819,0.189906681729007,-0.55360063225787,0.337907676632771,0.287730482250149,0.193385647208681,-0.0350023000514578,0.0605816648248087,-0.0491246890721848,0.0264259747767217,-2.11834748981983e-05
"59","CN Greaves","Overseas",0.763977645593255,-0.0455636513538456,2.12566365685116,0.234729160803142,0.521831222860155,0.165188662464464,0.456144816082023,-0.643662378406926,-0.312936720935307,0.138337697899333,0.383365121810965,0.0289096240865102,0.000611579566031415,0.00877239049491301
"60","CP Rizwan","Overseas",-0.482605264365708,0.46832465548484,1.25570253645126,-0.233979321949351,0.563810167850221,0.107332363497359,0.537836914307567,-0.0282127899511369,0.0709150899322868,0.0801422173016765,-0.211156241511182,0.114183279533762,0.0498341698622188,0.00640101870196251
"61","CR Ervine","Overseas",-5.12281420749515,0.859081159302676,-1.67088055049844,-1.37453129412429,0.412155262304592,-0.898470637657891,-0.821645426337016,-0.187607528498314,-0.632420343079004,-0.481412245339639,0.0989301716205869,0.0729516904974571,0.019995432825308,-0.0129869778681957
"62","CR Woakes","Overseas",1.90206464096432,-0.968541358076149,0.927267987683768,-0.270017915039124,0.20584218151095,0.444352366104743,-0.0784623202396992,-0.641276338380764,-0.246875976367025,0.00509263155164075,0.0864902128875269,0.0874921670742943,0.00501340117097968,0.00366947408934142
"63","CS MacLeod","Overseas",1.18897973856667,0.0509411970247336,0.590813095017382,0.188025116072909,0.346412018723008,0.0442868227726466,0.0250701433608554,0.0420319363003273,0.133263756594242,0.161538190383766,0.0402566426924792,0.149992125985975,-7.96341292591571e-05,0.00831573061377334
"64","Chirag Suri","Overseas",-4.89844323335503,-0.936747471071269,-0.221102847167337,-1.34674591987802,0.29715860495558,-0.547016373781896,-0.814009191471108,0.0398893503158898,0.752639347648754,-0.000133927515126253,0.356385889565495,-0.225678309030973,0.013460426597207,-0.000408147555659782
"65","D Cleaver","Overseas",-0.277721431320707,-0.0767169080201763,1.59616553942671,-0.293096377838429,-0.0596179592232766,-0.604885801413628,-0.204065306440735,0.651659352888546,-0.0903340909540951,-0.371723605358739,-0.0286574148938644,-0.115140086552339,0.00907480506839897,-0.00228514619428971
"66","D Madushanka","Overseas",3.16087319213079,1.14592690916927,-0.370858008245128,0.27402726698518,-0.425728861538261,0.192123456689839,-0.0589890928925709,0.0674828742439654,0.0410766956812047,0.107228174806876,-0.0500554861377396,-0.0777143320117709,-0.00104252458304724,-0.00127079305339177
"67","D Pretorius","Overseas",0.872891539102849,-1.33993156185672,0.0978580875105192,0.0788727260810091,-0.263866957745352,-0.0070215443065552,-0.211477144555831,-0.146911778195651,-0.0484177870456164,-0.0315879745014245,0.181722632448107,0.0408607958705612,-0.000267365820869685,-0.0043463822991026
"68","D Siva Kumar","Overseas",2.84364583124406,1.06379690903481,-0.0237471556335225,0.300404775011348,-0.256621891157926,0.0380969055227922,-0.051787211194,-0.0779450064469818,0.0341739700598339,0.0593638625295537,0.0596761292668789,0.0274551474140871,0.00191750825199573,0.00112151788356115
"69","DA Miller","Overseas",-3.98412796621909,-3.17666270744496,2.84477617319797,0.595918831174867,-0.357567508684775,0.283257014935541,0.396495279817471,-0.0867818679160941,0.120961453134982,-0.276626581987379,-0.339911246083394,-0.266000263312827,0.0941678840462706,-0.00208204114171732
"70","DA Warner","Overseas",-3.82606027879702,0.364812061149099,0.664142660403038,-2.81301700730534,-0.237270112480515,-0.690062577359501,-0.727316261541535,-0.134896305923777,-0.161381395043689,0.761653346995749,0.121148106436591,-0.0514594531944303,-0.0468289911817982,0.00873020848846971
"71","DC Drakes","Overseas",2.55156011119121,-0.227257188378546,-0.663061190128722,-0.0698342114460328,-0.109070002110412,0.17714827914394,-0.221273535401236,0.0123537082289885,0.0847317115598367,0.0256884900012027,0.0569446857107374,0.0970368926251754,0.0034729086219201,-0.011931251781002
"72","DC Thomas","Overseas",1.49945653215042,0.00968020840745779,-0.186419276924005,0.28446463679333,0.0864118230584766,-0.305587206738409,-0.0103938630784158,0.273913220353428,0.00807945012413944,-0.0954484145006308,-0.00147735857187185,-0.016593158579002,-0.00884206905730072,0.00343686381456475
"73","DJ Hooda","Local",-3.05708545989374,-0.145171160888228,1.55255303613628,0.413269752160851,-0.207376812554481,-0.655134723643733,-0.368330016091054,0.852671061179644,-0.124995149411555,-0.152765416998907,-0.272674478045826,-0.109689455945868,-0.10871695760835,0.000646875282925368
"74","DJ Malan","Overseas",-6.56804910032061,0.638725338615792,0.0274195126869251,-2.7083557167933,-0.906944303259627,-0.546675978640657,-0.517725688985086,-0.472305426404518,-0.10929216462402,-0.145090224279771,-0.291509195817638,-0.103497480243918,0.0913263462671077,-0.00379270800954983
"75","DJ Mitchell","Overseas",-3.93361667915607,-0.0484701926236194,0.475496119294367,1.05497008701248,0.70018201106936,1.97415709440381,1.01193181421526,0.800542364430463,-0.600136690142577,-0.125492268134153,0.0902544195666012,0.158555835094779,0.0925461298678194,-0.01104123743624
"76","DJ Willey","Overseas",1.69014392484612,-0.0521031560895911,0.816938100309486,0.214161688795899,0.106777468229695,-0.32548302809343,0.0541509112087599,-0.203014229898979,-0.0641476393665892,0.0999034865347403,-0.0786268379602741,-0.157430044471376,-0.0168258848110728,0.00719425755884325
"77","DL Chahar","Local",1.88611052546847,-0.521038085434073,1.54569452440072,-0.0286189628917441,-0.0403930907726985,-0.0142831279030339,0.073954209535705,-0.393237422227837,-0.105299647189551,-0.00371333941334911,0.132736518057131,0.184093793684036,0.0134275743157773,0.00640355802671236
"78","DM Bravo","Overseas",2.08575741853407,0.251376159494554,1.16998261735873,0.151390169827772,0.108734942682772,-0.0209689147903815,0.137243960456215,-0.446788295875665,-0.0950995433720864,-0.00932346588957711,-0.0513100638724166,0.113272338997963,0.0216227668017202,0.00431983903662051
"79","DM de Silva","Overseas",-1.8568707129189,0.94770877393561,0.413157731657986,-1.33014069758058,0.0722295683026184,-0.567832507617055,0.0203597877360445,0.454694570749002,-0.289209742419687,0.0175031530059788,-0.206225705013628,0.0772882817929353,0.012796753305699,0.0072417470893459
"80","DP Conway","Overseas",-7.00583381544561,2.0511879457067,1.30724274332899,-1.80044738987257,-0.187068413232164,0.494314377513725,-0.202735324916554,0.0574098334646024,-0.224287342194627,-0.493102408035372,0.139645174493729,-0.241826980439605,0.114047679362452,-0.0113058970986271
"81","DR Sams","Overseas",1.57184442920292,-0.419232377153659,1.00626076331245,-0.00324013486243381,0.195717159617693,0.150269520122636,0.138188454148816,-0.265514218972354,0.00773089922022502,0.0649618162936253,0.148579424474746,0.071079635022176,0.00988236622629022,0.000494710434928442
"82","DT Tiripano","Overseas",2.12204020649328,0.637442022130802,-0.0521832884018646,0.279766760044567,0.125863053687045,-0.07589008815472,0.124148153552964,0.0202367327316564,0.0712190934734901,0.0295827280187934,0.0141971833541795,-0.00975267049730934,0.00135442765388174,0.0018846795877678
